	Device	Year	Latitude	Longitude	Feature	Depth top	Sample material	Biome	Region	Province	Season	Season period	SSD	PAR	SST	Fe	NH4	NO2	NO3	SSChla	Chl	Ssphi	POC	PIC	Bathy depth	SST	SSM	u	v	OW	MLE	RT	Age	Lat_plastic	Lon_plastic	Plastic_count
ERR3586724	High Volume Peristaltic Pump	2013	78.2518	91.8557	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	middle	1440.0		0.18057625	0.001304139	0.002257904	0.010750825	4.442976594		16.1385				-33.0	2.8604	8.592e-06	-0.818284	-1.192273	-0.072783	0.0	0.0	0.0	78.2	91.80000000000001	198.93194112132258
ERR3586725	High Volume Peristaltic Pump	2013	78.3555	91.6084	DCM	15.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	middle	1440.0		0.193303	0.001304139	0.002257904	0.010750825	4.442976594		16.1385				-33.0	2.8604	8.592e-06	-0.818284	-1.192273	-0.072783	0.0	0.0	0.0	78.4	91.60000000000001	227.4979990854669
ERR3586726	High Volume Peristaltic Pump	2013	77.9028	117.1545	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	middle	1212.0	12.036314	-0.0212592500000001	0.001270051	0.000620584	0.00842355	4.560707092		29.3207				-1071.0		2.7834e-05				0.0	0.0	120.0	78.0	117.2	411.1087262983554
ERR3586727	High Volume Peristaltic Pump	2013	77.9668	116.6556	DCM	18.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	late	1217.0	9.90421	-0.164390375	0.001270051	0.000620584	0.00842355	4.560707092		28.4383				-669.0	0.68124					0.0	0.0	120.0	78.0	116.60000000000001	513.7650569780795
ERR3586728	High Volume Peristaltic Pump	2013	71.8895	-154.9101	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	late	822.0	7.702758	1.227844375	0.000241071	0.0284539	0.258621321	3.979379679		24.1722				-495.0	1.3129					0.0	0.0	0.0	71.8	-155.0	6.899241486225603
ERR3586729	High Volume Peristaltic Pump	2013	70.9574	-53.5989	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	early	560.0	3.669108	1.620133	0.000494336	0.022793755	0.19323191	0.170150639		37.4641				-661.0						0.0	0.0	0.0	71.0	-53.599999999999966	43.254933814910714
ERR3586730	High Volume Peristaltic Pump	2013	64.7127	-53.0106	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	early	531.0	6.663158	2.08277725	0.000488831	0.029433576	0.29848822	0.505696426		14.5225	0.426086666			-489.0	3.0908		-0.604662	-2.629139	-0.050291	0.0	5.666667	0.0	64.8	-53.0	214.81751097654058
ERR3586731	High Volume Peristaltic Pump	2013	54.5305	-16.9377	SRF	3.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Drift Province	spring	early	993.0	41.846096	11.18222425	0.000426156	0.007189205	0.010129768	0.689068984	0.162585288286209	74.1214	1.129544819	51.8979625701904	0.0001854351939982	-2484.0	0.54836	5.675e-06	17.976264	13.121108	0.157922	0.101888	0.0	57.0	54.6	-17.0	1000.0825864143816
ERR3586732	High Volume Peristaltic Pump	2013	54.5451	-16.7943	DCM	38.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Drift Province	spring	late	996.0	43.13879	11.56653625	0.000426156	0.007189205	0.010129768	0.689068984	0.178155340254307	61.7749	1.129544819	55.8119258880615	0.0001847059102146	-2387.0	0.28477	4.773e-05	17.976264	13.121108	0.157922	0.101888	0.0	57.0	54.6	-16.799999999999955	1078.8973461320795
ERR3586733	Rosette Vertical Sampling System	2013	64.7	-52.996	MES	342.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	middle	531.0	6.663158	2.08277725	0.000488831	0.029433576	0.29848822	0.505696426		45.1248	0.426086666			-513.0	0.89078		-0.604662	-2.629139	-0.050291	0.0	5.666667	0.0	64.8	-53.0	214.81751097654058
ERR3586734	High Volume Peristaltic Pump	2013	61.5427	-55.9869	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	middle	535.0	4.333452	1.590825625	0.000208521	0.035179306	0.348001957	2.06166782		45.5689	1.120815054			-2770.0	0.82664		1.40349	8.462935	0.215913	0.078105	0.0	120.0	61.599999999999994	-56.0	572.2749524444939
ERR3586735	Rosette Vertical Sampling System	2013	61.5754	-55.9846	MES	382.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	middle	534.0	3.69642	1.590825625	0.000208521	0.035179306	0.348001957	2.06166782		37.6205	1.120815054			-2760.0	0.64044	6.968e-06	1.40349	8.462935	0.215913	0.078105	0.0	120.0	61.599999999999994	-56.0	572.2749524444939
ERR3586736	High Volume Peristaltic Pump	2013	73.3275	-168.8142	DCM	33.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	late	853.0	10.353479	-1.59113075	0.000713809	0.002943427	0.086454551	12.09370343		23.5982				-107.0	1.8125					0.0	0.0	0.0	73.4	-168.79999999999998	43.3452953797616
ERR3586737	High Volume Peristaltic Pump	2013	74.2987	-85.7806	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	early	657.0	6.623822	-1.5149495	0.000958759	0.000747411	0.010224308	6.634556611		40.7346	0.319321639			-536.0						0.0	0.0	0.0	74.2	-85.80000000000001	152.68392624251737
ERR3586738	Rosette Vertical Sampling System	2013	70.9433	-53.5127	MES	407.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	early	560.0	3.867862	1.61744425	0.000494336	0.022793755	0.19323191	0.170150639		38.3162				-680.0						0.0	0.0	0.0	71.0	-53.599999999999966	43.254933814910714
ERR3586739	Rosette Vertical Sampling System	2013	79.2026	66.4827	ZZZ	190.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	early	1440.0	34.024166	1.3831645	0.00109338	0.000589373	0.003293654	6.750465393	0.452537566423416	33.7079	0.840592176	98.9045791625977	0.0004916979814879	-449.0	1.8938					0.0	0.0	0.0	79.2	66.4	758.1308443201112
ERR3586740	Rosette Vertical Sampling System	2013	79.3349	66.2954	MIX	10.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	early	1440.0	31.991941	1.20875425	0.00109338	0.000589373	0.003293654	6.750465393	0.646695971488953	65.2634	0.840592176	117.250988006592	0.0006723504920955	-437.0	1.6875					0.0	0.0	0.0	79.4	66.2	762.7333457082023
ERR3586741	Rosette Vertical Sampling System	2013	78.0391	116.4105	MES	290.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	late	1194.0	10.175655	-0.241916	0.001270051	0.000620584	0.00842355	4.560707092		36.3938				-745.0	3.8218					0.0	0.0	120.0	78.0	116.4	501.0898914940893
ERR3586742	High Volume Peristaltic Pump	2013	71.5955	160.9383	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	unknown	unknown	936.0	13.118738	-1.3858895	0.001360622	0.000260443	0.008790679	7.268763781									-15.12963	-0.469043	-0.089788	0.0	2.777778	0.0	71.6	161.0	1.7017700419599062
ERR3586743	High Volume Peristaltic Pump	2013	71.0704	174.9916	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	late	873.0	14.347429	1.80960025	0.000702537	0.006029853	0.095924451	14.03496305	0.620001941919327	15.1918	0.355414821	132.819816589355	0.0007041772769298	-39.0	2.0072	6.2868e-05				0.0	0.0	0.0	71.0	175.0	26.191839445610135
ERR3586744	High Volume Peristaltic Pump	2013	73.3833	-168.1333	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	late	864.0	10.171419	-1.56424325	0.000713809	0.002943427	0.086454551	12.09370343		13.8046				-105.0	2.2379					0.0	0.0	0.0	73.4	-168.2	69.20195687131356
ERR3586745	Rosette Vertical Sampling System	2013	74.3386	-85.6208	DCM	27.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	early	657.0	6.523526	-1.54380875	0.000958759	0.000747411	0.010224308	6.634556611		41.7722	0.319321639			-547.0						0.0	0.0	0.0	74.4	-85.59999999999997	255.08346686843944
ERR3586746	High Volume Peristaltic Pump	2013	72.4693	-71.892	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	autumn	early	584.0	3.226999	-1.148921	0.000596423	0.018947516	0.152390116	1.684819688		15.8867				-1053.0			-1.411105	-7.393873	0.189964	0.113334	0.0	18.0	72.4	-71.80000000000001	429.8550073850134
ERR3586747	Rosette Vertical Sampling System	2013	76.1246	1.3648	MES	490.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	spring	late	1440.0	41.271267	1.93579225	0.000874157	0.014557052	0.018939177	11.743258	4.83516192436218	149.8624	0.661765183	293.113128662109	0.0004221774142934	-2937.0	1.1058	5.8743e-05	4.477771	-4.544907	-0.007624	0.058176	3.277778	120.0	76.2	1.4000000000000001	1187.9724137850908
ERR3586748	High Volume Peristaltic Pump	2013	72.5128	44.0775	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	early	1440.0	42.681683	8.042212375	0.000430005	0.006979311	0.001609991	0.041430494	0.569831639528275	48.5056	0.457819243	116.782550811768	0.0005796602345071	-267.0	0.45599	8.042e-06	2.081364	-0.467256	-0.011538	0.011037	1.222222	0.0	72.6	44.0	966.6427744362402
ERR3586749	Rosette Vertical Sampling System	2013	72.5199	44.0552	MIX	10.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	early	1440.0	42.681683	8.0577175	0.000430005	0.006979311	0.001609991	0.041430494	0.593409657478333	46.8143	0.457819243	119.774017333984	0.0005794366588816	-266.0	1.4538	1.614e-06	2.081364	-0.467256	-0.011538	0.011037	1.222222	0.0	72.6	44.0	966.6427744362402
ERR3586750	High Volume Peristaltic Pump	2013	78.9564	79.4201	SRF	3.0	0.22-3	Polar Biome	Arctic Ocean	Boreal Polar Province	summer	early	1440.0	41.98166	1.05280675	0.001215531	0.004081616	0.020618707	6.240898371		85.1855	0.233046579			-87.0	0.84307	4.658e-05	2.7071	2.341202		0.0	4.833333	0.0	79.0	79.4	823.0162600290791
ERR3586751	High Volume Peristaltic Pump	2011	-1.9002	-84.6265	DCM	48.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	721.0	49.67191	23.856454	5.493e-06	0.042527045	0.645360056	6.029548923	0.230582356452942	38.452	6.216068299	68.1355819702148	0.000241572925006	-2111.0	0.8882	2.029e-06	15.761156	-9.103242	0.032297	0.064745	0.0	41.0	-2.0	-84.59999999999997	551.8478861904755
ERR3586752	High Volume Peristaltic Pump	2010	23.36	37.2183	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	649.0	35.68818	25.588009	0.001387787	0.020147547	0.010496082	0.00528441	0.119936268776655	15.588	0.901025719	46.9087219238281	0.0001627010860829	-1010.0	0.14872		33.101964	12.491308	-0.014886		0.0	120.0	23.39999999999999	37.2	9333.164583879956
ERR3586753	High Volume Peristaltic Pump	2010	23.36	37.2183	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	649.0	35.68818	25.588009	0.001387787	0.020147547	0.010496082	0.00528441	0.119936268776655	15.588	0.901025719	46.9087219238281	0.0001627010860829	-1010.0	0.14872		33.101964	12.491308	-0.014886		0.0	120.0	23.39999999999999	37.2	9333.164583879956
ERR3586754	High Volume Peristaltic Pump	2010	23.36	37.2183	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	649.0	35.68818	25.588009	0.001387787	0.020147547	0.010496082	0.00528441	0.119936268776655	15.588	0.901025719	46.9087219238281	0.0001627010860829	-1010.0	0.14872		33.101964	12.491308	-0.014886		0.0	120.0	23.39999999999999	37.2	9333.164583879956
ERR3586755	High Volume Peristaltic Pump	2010	23.36	37.2183	SRF	3.0	0.22-1.6	Coastal Biome	Red Sea	Red Sea, Persian Gulf Province	winter	early	649.0	35.68818	25.588009	0.001387787	0.020147547	0.010496082	0.00528441	0.119936268776655	15.588	0.901025719	46.9087219238281	0.0001627010860829	-1010.0	0.14872		33.101964	12.491308	-0.014886		0.0	120.0	23.39999999999999	37.2	9333.164583879956
ERR3586756	High Volume Peristaltic Pump	2011	-23.1108	-134.9327	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	26.433764	24.50049925	0.000134219	0.005074472	0.019451891	0.037924197	0.253065437078476	20.0072		78.2480087280273	0.0008080607512965	-34.0	0.68621	2.137e-06	-8.044172	2.179628	-0.072296	0.030077	2.222222	0.0	-23.200000000000003	-135.0	1802.102143338802
ERR3586757	High Volume Peristaltic Pump	2011	-23.1108	-134.9327	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	26.433764	24.50049925	0.000134219	0.005074472	0.019451891	0.037924197	0.253065437078476	20.0072		78.2480087280273	0.0008080607512965	-34.0	0.68621	2.137e-06	-8.044172	2.179628	-0.072296	0.030077	2.222222	0.0	-23.200000000000003	-135.0	1802.102143338802
ERR3586758	High Volume Peristaltic Pump	2011	-23.1108	-134.9327	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	26.433764	24.50049925	0.000134219	0.005074472	0.019451891	0.037924197	0.253065437078476	20.0072		78.2480087280273	0.0008080607512965	-34.0	0.68621	2.137e-06	-8.044172	2.179628	-0.072296	0.030077	2.222222	0.0	-23.200000000000003	-135.0	1802.102143338802
ERR3586759	High Volume Peristaltic Pump	2011	-23.1108	-134.9327	SRF	3.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	autumn	late	643.0	26.433764	24.50049925	0.000134219	0.005074472	0.019451891	0.037924197	0.253065437078476	20.0072		78.2480087280273	0.0008080607512965	-34.0	0.68621	2.137e-06	-8.044172	2.179628	-0.072296	0.030077	2.222222	0.0	-23.200000000000003	-135.0	1802.102143338802
ERR3586760	Rosette Vertical Sampling System	2011	-6.628	-152.4607	DCM	98.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	late	719.0	50.93003	27.1593145	3.054e-06	0.019421275	0.036846063	5.954986572	0.128015600144863	40.2215	2.694219773	46.9931983947754	0.0001289263454964	-4835.0	0.22257	9.432e-06	-25.670296	17.605216	-0.001602	0.03885	3.222222	120.0	-6.6000000000000085	-152.39999999999998	18.261018801902786
ERR3586761	Rosette Vertical Sampling System	2011	-6.628	-152.4607	DCM	98.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	late	719.0	50.93003	27.1593145	3.054e-06	0.019421275	0.036846063	5.954986572	0.128015600144863	40.2215	2.694219773	46.9931983947754	0.0001289263454964	-4835.0	0.22257	9.432e-06	-25.670296	17.605216	-0.001602	0.03885	3.222222	120.0	-6.6000000000000085	-152.39999999999998	18.261018801902786
ERR3586762	Rosette Vertical Sampling System	2011	-6.628	-152.4607	DCM	98.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	late	719.0	50.93003	27.1593145	3.054e-06	0.019421275	0.036846063	5.954986572	0.128015600144863	40.2215	2.694219773	46.9931983947754	0.0001289263454964	-4835.0	0.22257	9.432e-06	-25.670296	17.605216	-0.001602	0.03885	3.222222	120.0	-6.6000000000000085	-152.39999999999998	18.261018801902786
ERR3586763	Rosette Vertical Sampling System	2011	-6.628	-152.4607	DCM	98.0	0.22-3	Trades Biome	South Pacific Ocean	South Pacific Subtropical Gyre Province, North and South	winter	late	719.0	50.93003	27.1593145	3.054e-06	0.019421275	0.036846063	5.954986572	0.128015600144863	40.2215	2.694219773	46.9931983947754	0.0001289263454964	-4835.0	0.22257	9.432e-06	-25.670296	17.605216	-0.001602	0.03885	3.222222	120.0	-6.6000000000000085	-152.39999999999998	18.261018801902786
ERR3586764	High Volume Peristaltic Pump	2011	6.671	-153.0658	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	summer	late	732.0	40.296906	28.154152	3.426e-06	0.012012992	0.004823963	3.236661275	0.101812601089478	44.1436		44.2000007629395	0.0001720000000204	-5023.0	0.35133	1.651e-05	32.9689	10.180917	0.002842	0.045416	1.083333	120.0	6.599999999999994	-153.0	29.02725141943031
ERR3586765	High Volume Peristaltic Pump	2011	6.671	-153.0658	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	summer	late	732.0	40.296906	28.154152	3.426e-06	0.012012992	0.004823963	3.236661275	0.101812601089478	44.1436		44.2000007629395	0.0001720000000204	-5023.0	0.35133	1.651e-05	32.9689	10.180917	0.002842	0.045416	1.083333	120.0	6.599999999999994	-153.0	29.02725141943031
ERR3586766	High Volume Peristaltic Pump	2011	6.671	-153.0658	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	summer	late	732.0	40.296906	28.154152	3.426e-06	0.012012992	0.004823963	3.236661275	0.101812601089478	44.1436		44.2000007629395	0.0001720000000204	-5023.0	0.35133	1.651e-05	32.9689	10.180917	0.002842	0.045416	1.083333	120.0	6.599999999999994	-153.0	29.02725141943031
ERR3586767	High Volume Peristaltic Pump	2011	6.671	-153.0658	SRF	3.0	0.22-3	Trades Biome	North Pacific Ocean	North Pacific Equatorial Countercurrent Province	summer	late	732.0	40.296906	28.154152	3.426e-06	0.012012992	0.004823963	3.236661275	0.101812601089478	44.1436		44.2000007629395	0.0001720000000204	-5023.0	0.35133	1.651e-05	32.9689	10.180917	0.002842	0.045416	1.083333	120.0	6.599999999999994	-153.0	29.02725141943031
ERR3586768	Rosette Vertical Sampling System	2012	25.6168	-88.4532	DCM	121.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	638.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	24.406	1.149007426	53.3712406158447	9.60986762947e-05	-3246.0	0.27169	8.9424e-05	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586769	Rosette Vertical Sampling System	2012	25.6168	-88.4532	DCM	121.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	638.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	24.406	1.149007426	53.3712406158447	9.60986762947e-05	-3246.0	0.27169	8.9424e-05	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586770	Rosette Vertical Sampling System	2012	25.6168	-88.4532	DCM	121.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	638.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	24.406	1.149007426	53.3712406158447	9.60986762947e-05	-3246.0	0.27169	8.9424e-05	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586771	Rosette Vertical Sampling System	2012	25.6168	-88.4532	DCM	121.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	638.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	24.406	1.149007426	53.3712406158447	9.60986762947e-05	-3246.0	0.27169	8.9424e-05	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586772	Rosette Vertical Sampling System	2012	25.6236	-88.45	MES	636.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	639.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	29.0076	1.149007426	53.3712406158447	9.60986762947e-05	-3257.0	0.26197	0.00024246	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586773	Rosette Vertical Sampling System	2012	25.6236	-88.45	MES	636.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	639.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	29.0076	1.149007426	53.3712406158447	9.60986762947e-05	-3257.0	0.26197	0.00024246	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586774	Rosette Vertical Sampling System	2012	25.6236	-88.45	MES	636.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	639.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	29.0076	1.149007426	53.3712406158447	9.60986762947e-05	-3257.0	0.26197	0.00024246	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586775	Rosette Vertical Sampling System	2012	25.6236	-88.45	MES	636.0	0.22-3	Coastal Biome	North Atlantic Ocean	Caribbean Province	winter	early	639.0	30.544273	24.54136825	0.00116825	0.009340256	0.04348362	0.254889735	0.156184777617455	29.0076	1.149007426	53.3712406158447	9.60986762947e-05	-3257.0	0.26197	0.00024246	28.262368	8.317923	-2.922481	0.044572	25.75	120.0	25.599999999999994	-88.39999999999998	7658.371562840757
ERR3586776	High Volume Peristaltic Pump	2012	29.851	-79.7064	DCM	38.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	627.0	22.216003	25.2879445	0.001241966	0.006383077	0.01878193	0.089009458	0.161002278327942	11.3393	0.963950429	56.2479801177979	5.31500973011e-05	-802.0	0.83966	0.00081156	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.799999999999997	-79.80000000000001	12744.813774852284
ERR3586777	High Volume Peristaltic Pump	2012	29.851	-79.7064	DCM	38.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	627.0	22.216003	25.2879445	0.001241966	0.006383077	0.01878193	0.089009458	0.161002278327942	11.3393	0.963950429	56.2479801177979	5.31500973011e-05	-802.0	0.83966	0.00081156	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.799999999999997	-79.80000000000001	12744.813774852284
ERR3586778	High Volume Peristaltic Pump	2012	29.851	-79.7064	DCM	38.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	627.0	22.216003	25.2879445	0.001241966	0.006383077	0.01878193	0.089009458	0.161002278327942	11.3393	0.963950429	56.2479801177979	5.31500973011e-05	-802.0	0.83966	0.00081156	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.799999999999997	-79.80000000000001	12744.813774852284
ERR3586779	High Volume Peristaltic Pump	2012	29.851	-79.7064	DCM	38.0	0.22-3	Coastal Biome	North Atlantic Ocean	Cheasapeake Bay Province	winter	early	627.0	22.216003	25.2879445	0.001241966	0.006383077	0.01878193	0.089009458	0.161002278327942	11.3393	0.963950429	56.2479801177979	5.31500973011e-05	-802.0	0.83966	0.00081156	8.319742	91.787857	-4.707638	0.398799	1.083333	120.0	29.799999999999997	-79.80000000000001	12744.813774852284
ERR3586780	Rosette Vertical Sampling System	2012	36.1811	-28.9373	DCM	70.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	704.0	35.176174	17.141749	0.00129951	0.021044872	0.036169071	0.306125077	0.141903601586819	17.0222	1.003040194	49.1977310180664	0.0001147455441241	-3516.0	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	76.0	36.199999999999996	-29.0	7884.059733241303
ERR3586781	Rosette Vertical Sampling System	2012	36.1811	-28.9373	DCM	70.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	704.0	35.176174	17.141749	0.00129951	0.021044872	0.036169071	0.306125077	0.141903601586819	17.0222	1.003040194	49.1977310180664	0.0001147455441241	-3516.0	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	76.0	36.199999999999996	-29.0	7884.059733241303
ERR3586782	Rosette Vertical Sampling System	2012	36.1811	-28.9373	DCM	70.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	704.0	35.176174	17.141749	0.00129951	0.021044872	0.036169071	0.306125077	0.141903601586819	17.0222	1.003040194	49.1977310180664	0.0001147455441241	-3516.0	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	76.0	36.199999999999996	-29.0	7884.059733241303
ERR3586783	Rosette Vertical Sampling System	2012	36.1811	-28.9373	DCM	70.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	winter	late	704.0	35.176174	17.141749	0.00129951	0.021044872	0.036169071	0.306125077	0.141903601586819	17.0222	1.003040194	49.1977310180664	0.0001147455441241	-3516.0	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	76.0	36.199999999999996	-29.0	7884.059733241303
ERR3586784	Rosette Vertical Sampling System	2012	44.0342	-16.5455	MIX	90.0	0.22-3	Westerlies Biome	North Atlantic Ocean	North Atlantic Subtropical Gyral Province	spring	early	742.0	31.850006	13.38699925	0.001042778	0.027011777	0.039164047	0.218452215	0.195586353540421	56.7471				-3669.0	1.4965	8.826e-06	-1.07296	-3.254783	0.176339	0.064908	0.0	120.0	44.0	-16.599999999999966	2325.9182539580756
ERR3586785	High Volume Peristaltic Pump	2010	-16.8084	59.5043	SRF	3.0	0.22-1.6	Trades Biome	Indian Ocean	Indian South Subtropical Gyre Province	autumn	middle	696.0	39.955235	27.87756925	0.001104251	0.011667649	0.004893923	0.006941748	0.458568379282951	0.7218		102.348369598389	0.0023007483105175	-21.0	0.61512	7.967e-06	-5.407037	-10.494815	0.21197	0.135263	1.694444	0.0	-16.80000000000001	59.6	1977.1227246271167
